rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
5877,9593528,K03939.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1.0,0,1,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,1.88665445,8.625e-05,-8.625e-05,132.3531,0.0376,-0.0376,2454965.353,0.0376,-0.0376,0.0,,,,,,1.269,38.15,-0.005,1.343,0.16,-0.16,,,,2098.0,162.0,-162.0,0.321214,38.15105,-0.004302,0.37904,495.94458,-0.12266,LS+MCMC,43.81,13.01,-9.75,0.0299,,,72.18,,,1794.0,,,2453.86,2218.59,-1185.99,4.15,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3036,0.3098,q1_q17_dr25_koi,4.7595673,16.91024,15.8,1,49.0,1.0,q1_q17_dr25_tce,00000000010000000000000000000000,0.9984,Mandel and Agol (2002 ApJ 580 171),,,009/009593/009593528/dv/kplr009593528-20160209194854_dvr.pdf,009/009593/009593528/dv/kplr009593528-001-20160209194854_dvs.pdf,6296.0,198.0,-242.0,4.247,0.185,-0.185,-0.36,0.3,-0.3,1.249,0.371,-0.278,1.005,0.157,-0.114,,,,q1_q17_dr25_stellar,294.0282,46.201771,15.21,15.652,15.193,15.021,14.952,14.104,13.774,13.765,0.0,19.601845,1.5e-05,46.20166,0.00016,-1.3,0.57,-0.41,0.58,0.00217,0.00082,0.00072,0.00091,-0.072,0.095,-0.067,0.09,0.099,0.093,-0.262,0.095,-0.439,0.09,0.512,0.091
8333,2994092,K06301.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.789,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,50.271927,0.001128,-0.001128,160.466,0.0177,-0.0177,2454993.466,0.0177,-0.0177,0.0,,,,,,0.205,0.246,-0.205,6.073,0.514,-0.514,,,,574.5,67.7,-67.7,0.022157,0.001224,-0.001732,1.90128,0.32085,-0.95501,LS+MCMC,2.94,0.88,-0.38,0.2894,,,89.81,,,589.0,,,28.51,24.34,-10.19,63.3,10.7,-10.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3138,0.2998,q1_q17_dr25_koi,3.5925608,8.248254,9.3,1,24.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.5414,Mandel and Agol (2002 ApJ 580 171),,,002/002994/002994092/dv/kplr002994092-20160209194854_dvr.pdf,002/002994/002994092/dv/kplr002994092-001-20160209194854_dvs.pdf,6520.0,158.0,-270.0,4.375,0.062,-0.188,0.07,0.25,-0.3,1.215,0.362,-0.155,1.279,0.154,-0.188,,,,q1_q17_dr25_stellar,292.40063,38.134579,15.923,16.342,15.882,15.744,15.719,14.868,14.612,14.558,0.09,19.493386,3.2e-05,38.13475,0.00037,0.4,1.4,0.6,1.3,-0.00042,0.00073,-0.00074,0.00072,1.13,0.74,0.09,0.53,1.14,0.75,0.82,0.71,0.06,0.51,0.82,0.73
1562,10978763,K01931.02,Kepler-339 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.982,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.55840479,8.566e-05,-8.566e-05,136.34449,0.00678,-0.00678,2454969.344,0.00678,-0.00678,0.0,,,,,,0.31,0.146,-0.31,3.366,0.18,-0.18,,,,194.2,14.3,-14.3,0.012634,0.000555,-0.000737,2.09395,0.64957,-0.7157,LS+MCMC,1.41,0.2,-0.19,0.09,,,89.23,,,796.0,,,94.94,35.49,-28.09,23.11,7.2,-7.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,q1_q17_dr25_koi,3.8352168,12.907277,14.6,3,119.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4151,Mandel and Agol (2002 ApJ 580 171),,,010/010978/010978763/dv/kplr010978763-20160209194854_dvr.pdf,010/010978/010978763/dv/kplr010978763-003-20160209194854_dvs.pdf,5353.0,80.0,-72.0,4.358,0.137,-0.1,0.16,0.15,-0.1,1.023,0.141,-0.141,0.87,0.064,-0.032,,,,q1_q17_dr25_stellar,293.35172,48.444641,14.531,15.054,14.469,14.307,14.205,13.28,12.895,12.874,0.004,19.556748,1.7e-05,48.44438,0.00018,-1.21,0.61,-0.95,0.64,0.00024,0.00012,0.00015,0.00012,0.16,0.34,-0.48,0.35,0.51,0.3,0.16,0.36,-0.55,0.36,0.57,0.33
6201,4346339,K05057.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,493.74242,0.01035,-0.01035,149.1145,0.0122,-0.0122,2454982.115,0.0122,-0.0122,0.0,,,,,,0.2377,0.236,-0.2376,5.685,0.581,-0.581,,,,506.1,45.2,-45.2,0.02019,0.001109,-0.001285,22.12855,5.7152,-12.4873,MCMC,7.15,4.37,-1.55,1.2355,,,89.95,,,358.0,,,3.9,7.2,-1.72,658.0,170.0,-170.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1806,0.5326,q1_q16_koi,,,12.4,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,004/004346/004346339/dv/kplr004346339-20130815195353_dvr.pdf,004/004346/004346339/dv/kplr004346339-001-20130826182306_dvs.pdf,5015.0,116.0,-115.0,3.429,0.203,-0.344,-0.24,0.26,-0.24,3.243,1.984,-0.705,1.031,0.348,-0.128,,,,stellar_q1_q16,285.34329,39.413849,12.518,13.29,12.467,12.188,12.012,10.936,10.463,10.35,0.845,19.022881,1.7e-05,39.41374,0.0002,-0.24,0.7,-0.4,0.7,6e-05,0.00034,8e-05,0.00035,1.21,0.55,0.88,0.56,1.5,0.71,1.15,0.55,0.81,0.55,1.4,0.69
6153,6517200,K05290.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,435.50635,0.03899,-0.03899,267.6857,0.0727,-0.0727,2455100.686,0.0727,-0.0727,0.0,,,,,,0.1452,0.2898,-0.1451,34.16,2.1,-2.1,,,,553.8,65.9,-65.9,0.021393,0.001291,-0.001536,0.09531,0.01218,-0.03511,MCMC,2.06,0.72,-0.15,1.1173,,,89.95,,,225.0,,,0.61,0.63,-0.15,98.5,12.6,-12.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2681,0.3938,q1_q16_koi,,,8.2,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,006/006517/006517200/dv/kplr006517200-20130815195353_dvr.pdf,006/006517/006517200/dv/kplr006517200-001-20130826182306_dvs.pdf,5750.0,161.0,-164.0,4.538,0.027,-0.258,-0.04,0.24,-0.28,0.882,0.308,-0.066,0.98,0.088,-0.109,,,,stellar_q1_q16,290.20068,41.946289,15.667,16.203,15.608,15.437,15.351,14.473,14.076,14.08,0.239,19.346721,3.7e-05,41.94592,0.00037,0.3,1.5,-1.3,1.3,-0.0006,0.0018,0.0016,0.0017,-1.25,0.79,-0.5,1.1,1.4,1.3,-1.4,1.1,-0.7,1.5,1.6,1.4
1808,3867615,K02289.01,Kepler-379 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.944,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,62.7843981,0.0004231,-0.0004231,157.30698,0.00453,-0.00453,2454990.307,0.00453,-0.00453,0.0,,,,,,0.272,0.171,-0.272,4.81,0.143,-0.143,,,,325.0,16.4,-16.4,0.016583,0.000632,-0.000504,4.47136,0.77965,-1.53046,LS+MCMC,2.28,0.39,-0.32,0.3194,,,89.84,,,530.0,,,18.7,9.11,-6.06,97.7,17.0,-17.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,8.073649,16.83565,21.1,2,13.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.782,Mandel and Agol (2002 ApJ 580 171),,,003/003867/003867615/dv/kplr003867615-20160209194854_dvr.pdf,003/003867/003867615/dv/kplr003867615-001-20160209194854_dvs.pdf,6053.0,121.0,-133.0,4.279,0.12,-0.12,0.06,0.15,-0.15,1.26,0.217,-0.177,1.098,0.1,-0.081,,,,q1_q17_dr25_stellar,295.70111,38.945831,13.358,13.743,13.31,13.193,13.158,12.341,12.092,12.005,0.109,19.713434,1.8e-05,38.94582,0.00023,1.17,0.77,-0.05,0.82,-0.00038,0.00026,1e-05,0.00027,-0.11,0.37,0.47,0.33,0.49,0.35,-0.1,0.37,0.52,0.33,0.53,0.33
1892,10026544,K02312.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,176.331289,0.007995,-0.007995,170.8589,0.0415,-0.0415,2455003.859,0.0415,-0.0415,0.0,,,,,,0.2455,0.244,-0.2455,13.89,1.7,-1.7,,,,109.8,13.5,-13.5,0.009675,0.000837,-0.000569,0.52084,0.71265,-0.31323,MCMC,2.38,0.43,-0.65,0.6481,,,89.95,,,505.0,,,15.4,7.99,-7.92,95.0,43.3,-43.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2991,0.3179,q1_q16_koi,,,8.4,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,6146.0,128.0,-127.0,3.8,0.209,-0.106,-0.42,0.16,-0.16,2.251,0.411,-0.615,1.166,0.143,-0.178,,,,stellar_q1_q16,297.28317,46.90453,12.982,12.982,12.671,12.586,12.489,11.603,11.353,11.321,,,,,,,,,,,,,,,,,,,,,,,,,
8951,12470530,K07536.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,8.207257515,5.52e-07,-5.52e-07,135.8249178,5.53e-05,-5.53e-05,2454968.825,5.53e-05,-5.53e-05,0.0,,,,,,0.596,0.01,-0.042,4.23835,0.00508,-0.00508,,,,391300.0,179.0,-179.0,0.690404,0.004314,-0.026752,3.60965,0.12841,-0.10038,LS+MCMC,46.82,4.07,-4.07,0.0676,,,88.54,,,650.0,,,42.1,13.8,-10.98,23.424,0.833,-0.833,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1392,0.5856,q1_q17_dr25_koi,1319.9537,10346.397,1748.3,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,012/012470/012470530/dv/kplr012470530-20160209194854_dvr.pdf,012/012470/012470530/dv/kplr012470530-001-20160209194854_dvs.pdf,4859.0,144.0,-144.0,4.637,0.06,-0.035,-0.7,0.3,-0.3,0.621,0.054,-0.054,0.61,0.06,-0.03,,,,q1_q17_dr25_stellar,296.24603,51.369099,15.3,16.097,15.272,14.958,14.76,13.719,13.151,13.136,0.0,19.749758542,2.7e-08,51.36934253,2.6e-07,0.78355,0.00092,0.87311,0.00094,-0.149,0.067,0.1,0.11,0.021,0.067,-0.029,0.067,0.036,0.068,-0.006,0.068,-0.014,0.073,0.016,0.074
3036,11255761,K00482.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET---HALO_GHOST,4.99270186,1.125e-05,-1.125e-05,169.55323,0.00189,-0.00189,2455002.553,0.00189,-0.00189,0.0,,,,,,1.232,22.92,-0.233,3.1008,0.0878,-0.0878,,,,557.4,15.7,-15.7,0.256173,22.9149,-0.22915,0.02667,13.91815,-0.00088,LS+MCMC,26.6,7.08,-3.8,0.0549,,,67.91,,,1051.0,,,288.29,224.86,-98.17,3.28,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,q1_q17_dr25_koi,6.582134,36.734825,42.3,1,269.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3596,Mandel and Agol (2002 ApJ 580 171),,,011/011255/011255761/dv/kplr011255761-20160209194854_dvr.pdf,011/011255/011255761/dv/kplr011255761-001-20160209194854_dvs.pdf,5724.0,152.0,-152.0,4.429,0.101,-0.188,-0.18,0.3,-0.3,0.951,0.253,-0.136,0.887,0.122,-0.082,,,,q1_q17_dr25_stellar,296.80893,48.965389,14.917,15.476,14.877,14.678,14.589,13.687,13.309,13.276,0.0,19.7873488,9.2e-06,48.963616,9.4e-05,3.05,0.33,-6.39,0.34,-0.00182,0.00018,0.00354,0.00018,1.429,0.088,-3.94,0.085,4.191,0.085,1.265,0.087,-3.736,0.085,3.945,0.085
6909,8242350,K05493.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,LPP_DV,6.993576155,7.03e-06,-7.03e-06,131.988507,0.000834,-0.000834,2454964.989,0.000834,-0.000834,0.0,,,,,,1.317,0.024,-0.089,21.2695,0.0432,-0.0432,,,,2924.0,5.4,-5.4,0.375468,0.022023,-0.086724,0.0018,4e-05,-0.00024,LS+MCMC,101.15,18.7,-34.73,0.0803,,,37.93,,,1605.0,,,1569.11,853.52,-970.5,1.6696,0.0371,-0.0371,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.31,0.2931,q1_q17_dr25_koi,16.999641,115.58154,643.3,1,198.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9853,Mandel and Agol (2002 ApJ 580 171),,,008/008242/008242350/dv/kplr008242350-20160209194854_dvr.pdf,008/008242/008242350/dv/kplr008242350-001-20160209194854_dvs.pdf,6565.0,158.0,-198.0,3.803,0.293,-0.098,-0.2,0.3,-0.25,2.467,0.456,-0.847,1.414,0.228,-0.253,,,,q1_q17_dr25_stellar,294.93457,44.12981,12.594,12.881,12.546,12.471,12.461,11.619,11.428,11.355,0.606,19.66230287,2.6e-07,44.129791,3.5e-06,-0.044,0.01,-0.068,0.013,0.0,0.0066,0.0,0.0093,-0.019,0.074,0.028,0.068,0.034,0.072,-0.035,0.071,-0.036,0.071,0.051,0.071
9235,10753394,K08215.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.01,1,0,0,0,q1_q17_dr25_sup_koi,INDIV_TRANS_MARSHALL---INCONSISTENT_TRANS---CENT_FEW_DIFFS,288.678554,0.005932,-0.005932,143.8403,0.0146,-0.0146,2454976.84,0.0146,-0.0146,0.0,,,,,,0.717,0.25,-0.497,9.197,0.675,-0.675,,,,242.5,25.0,-25.0,0.015265,0.004174,-0.001542,1.16316,1.84594,-1.10785,LS+MCMC,0.96,0.07,-0.09,0.7051,,,89.76,,,172.0,,,0.21,0.06,-0.06,172.4,68.4,-68.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5738,q1_q17_dr25_koi,6.382781,7.4252834,10.8,1,4.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.4202,Mandel and Agol (2002 ApJ 580 171),,,010/010753/010753394/dv/kplr010753394-20160209194854_dvr.pdf,010/010753/010753394/dv/kplr010753394-001-20160209194854_dvs.pdf,4326.0,131.0,-131.0,4.667,0.054,-0.027,-0.54,0.3,-0.3,0.575,0.045,-0.056,0.56,0.063,-0.037,,,,q1_q17_dr25_stellar,298.98932,48.077171,13.145,14.192,13.07,12.697,12.465,11.326,10.723,10.602,0.879,19.932636,2.6e-05,48.07725,0.00043,0.55,0.95,0.3,1.6,-2e-05,0.00028,0.00011,0.00045,0.0,1.0,7.7,3.4,7.7,3.4,0.4,0.95,8.4,3.4,8.4,3.4
7968,9513168,K07182.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.986,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,6.853888,0.0003933,-0.0003933,136.5231,0.0732,-0.0732,2454969.523,0.0732,-0.0732,0.0,,,,,,0.469,0.501,-0.263,2.561,0.313,-0.313,,,,653.8,96.0,-96.0,0.023359,0.001518,-0.002573,2.59407,1.74502,-2.52906,LS+MCMC,1.74,0.06,-0.14,0.0625,,,88.56,,,613.0,,,33.32,7.5,-9.22,18.61,6.3,-6.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0163,0.7506,q1_q17_dr25_koi,2.7471144,7.504506,8.2,1,40.0,1.0,q1_q17_dr25_tce,00000000000001111000000000000000,0.2488,Mandel and Agol (2002 ApJ 580 171),,,009/009513/009513168/dv/kplr009513168-20160209194854_dvr.pdf,009/009513/009513168/dv/kplr009513168-001-20160209194854_dvs.pdf,4199.0,146.0,-161.0,4.609,0.046,-0.018,0.44,0.05,-0.3,0.684,0.023,-0.055,0.694,0.034,-0.055,,,,q1_q17_dr25_stellar,284.95761,46.14381,16.538,17.866,16.682,15.969,15.632,14.349,13.786,13.532,0.395,18.997225,6.1e-05,46.14368,0.00058,1.9,2.3,-0.5,2.1,-0.0012,0.0016,0.0007,0.0015,0.2,0.48,-0.65,0.45,0.68,0.45,0.3,0.48,-0.11,0.45,0.32,0.47
3423,5121511,K00640.01,Kepler-632 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,30.99664113,4.695e-05,-4.695e-05,191.78502,0.00114,-0.00114,2455024.785,0.00114,-0.00114,0.0,,,,,,0.791,0.063,-0.55,2.9182,0.0469,-0.0469,,,,655.3,12.7,-12.7,0.026055,0.000362,-0.002867,2.93386,7.12355,-1.79595,LS+MCMC,2.43,0.26,-0.11,0.1885,,,89.14,,,500.0,,,14.72,4.83,-2.35,53.0,25.7,-25.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,q1_q17_dr25_koi,12.501547,51.33594,59.9,1,44.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3192,Mandel and Agol (2002 ApJ 580 171),,,005/005121/005121511/dv/kplr005121511-20160209194854_dvr.pdf,005/005121/005121511/dv/kplr005121511-001-20160209194854_dvs.pdf,5324.0,106.0,-106.0,4.544,0.024,-0.09,0.21,0.15,-0.15,0.853,0.092,-0.039,0.928,0.037,-0.059,,,,q1_q17_dr25_stellar,297.25262,40.288601,13.332,13.97,13.266,13.058,12.96,11.994,11.567,11.479,0.052,19.8168484,6.1e-06,40.288561,6.9e-05,0.32,0.25,-0.14,0.25,-0.00026,0.00016,-6e-05,0.00016,0.18,0.26,0.18,0.14,0.25,0.15,-0.13,0.25,0.01,0.15,0.13,0.25
3411,8480285,K00691.01,Kepler-647 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,29.66631669,5.989e-05,-5.989e-05,189.36948,0.00158,-0.00158,2455022.369,0.00158,-0.00158,0.0,,,,,,0.019,0.311,-0.019,8.412,0.052,-0.052,,,,668.0,7.6,-7.6,0.023633,0.000334,-0.000189,0.45094,0.01171,-0.07337,LS+MCMC,2.83,0.41,-0.4,0.1827,,,89.96,,,644.0,,,40.68,16.48,-13.18,27.58,0.716,-0.716,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,14.406771,76.07048,95.3,2,46.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7801,Mandel and Agol (2002 ApJ 580 171),,,008/008480/008480285/dv/kplr008480285-20160209194854_dvr.pdf,008/008480/008480285/dv/kplr008480285-001-20160209194854_dvs.pdf,5956.0,107.0,-119.0,4.322,0.137,-0.112,-0.28,0.15,-0.15,1.098,0.158,-0.158,0.922,0.073,-0.059,,,,q1_q17_dr25_stellar,284.7883,44.591679,13.965,14.342,13.927,13.803,13.781,12.898,12.585,12.611,0.007,18.9858853,4.2e-06,44.59162,3.5e-05,-0.03,0.16,-0.22,0.13,0.00022,0.00011,8.6e-05,8.6e-05,0.03,0.15,0.05,0.14,0.06,0.15,0.13,0.15,0.04,0.13,0.13,0.15
2827,4165960,K00395.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,6.77449545,1.184e-05,-1.184e-05,171.0118,0.00132,-0.00132,2455004.012,0.00132,-0.00132,0.0,,,,,,1.178,34.2,-0.025,2.5416,0.0779,-0.0779,,,,481.9,13.7,-13.7,0.200695,34.19034,-0.024329,0.04788,27.22045,-0.01155,LS+MCMC,29.41,5.15,-3.44,0.0747,,,76.03,,,1219.0,,,521.03,230.32,-135.32,4.88,2.4,-2.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3103,0.2947,q1_q17_dr25_koi,6.695666,35.86529,41.9,1,159.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.697,Mandel and Agol (2002 ApJ 580 171),,,004/004165/004165960/dv/kplr004165960-20160209194854_dvr.pdf,004/004165/004165960/dv/kplr004165960-001-20160209194854_dvs.pdf,6517.0,71.0,-84.0,4.265,0.08,-0.12,-0.1,0.15,-0.15,1.342,0.235,-0.157,1.212,0.092,-0.102,,,,q1_q17_dr25_stellar,293.57086,39.25264,13.889,14.196,13.86,13.757,13.729,12.93,12.665,12.63,0.0,19.5713858,6.4e-06,39.251373,7.8e-05,-0.17,0.27,-4.56,0.28,0.00012,0.00013,0.00217,0.00014,-0.23,0.11,-3.778,0.091,3.785,0.089,-0.185,0.085,-3.819,0.088,3.823,0.088
5365,11518142,K03762.01,Kepler-1519 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,240.7990472,0.0006333,-0.0006333,334.14037,0.00191,-0.00191,2455167.14,0.00191,-0.00191,0.0,,,,,,0.647,0.04,-0.069,16.666,0.185,-0.185,,,,5022.9,35.5,-35.5,0.068165,0.000666,-0.00128,0.26927,0.05562,-0.03756,LS+MCMC,10.31,1.73,-2.11,0.7655,,,89.6,,,342.0,,,3.22,1.41,-1.3,93.8,19.4,-19.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,70.18339,151.85294,170.1,1,6.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3101,Mandel and Agol (2002 ApJ 580 171),,,011/011518/011518142/dv/kplr011518142-20160209194854_dvr.pdf,011/011518/011518142/dv/kplr011518142-001-20160209194854_dvs.pdf,5758.0,78.0,-86.0,4.168,0.182,-0.098,0.12,0.15,-0.15,1.385,0.232,-0.283,1.029,0.09,-0.073,,,,q1_q17_dr25_stellar,296.66791,49.461861,14.822,15.322,14.78,14.607,14.546,13.642,13.257,13.189,0.0,19.7778676,2.3e-06,49.462162,2.8e-05,0.268,0.08,1.09,0.1,-0.00189,0.00057,0.00617,0.0008,0.049,0.082,-0.06,0.095,0.078,0.09,0.014,0.083,-0.15,0.17,0.15,0.17
6623,7751133,K05421.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,1,q1_q17_dr25_sup_koi,,370.91308,0.01344,-0.01344,261.1884,0.0205,-0.0205,2455094.188,0.0205,-0.0205,0.0,,,,,,0.3443,0.1107,-0.3442,17.655,0.788,-0.788,,,,270.3,20.8,-20.8,0.015153,0.000538,-0.000903,0.49506,0.18877,-0.17802,MCMC,1.74,0.66,-0.22,1.006,,,89.95,,,266.0,,,1.18,1.31,-0.38,153.3,58.4,-58.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2794,0.3725,q1_q16_koi,,,17.5,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,007/007751/007751133/dv/kplr007751133-20130815195353_dvr.pdf,007/007751/007751133/dv/kplr007751133-001-20130826182306_dvs.pdf,5892.0,153.0,-171.0,4.386,0.097,-0.256,-0.06,0.24,-0.28,1.054,0.397,-0.137,0.985,0.146,-0.109,,,,stellar_q1_q16,291.13617,43.476749,13.648,14.118,13.579,13.446,13.359,12.482,12.158,12.072,0.0,19.409334,4.4e-05,43.47584,0.00038,10.0,1.7,-3.3,1.4,-0.00276,0.00047,0.00081,0.00037,,,,,,,,,,,,
